1005,1005,1005,1011,1009,1010,1012,1011,1010,1019,1011,1013,1008,1009,1009,1006,1005,1008,1014,1009,1008,1008,1007,1009,1008,1010,1007,1008,1007,1008,1005,1007,1009,1019,1009,1005
1007,1013,1012,,1018,1019,,1021,1011,1020,1018,1017,1023,1020,1023,1009,1014,1018,1019,1019,1014,1023,1018,1019,1019,1014,1018,,1016,1013,1007,1008,1013,,1019,
1015,1021,,,,,,,1021,1024,1021,,,1021,,,1024,,,1023,,1024,,1024,1022,,,,1019,,,,,,,
