2.771879,3.210449,2.665269,2.308577,2.70909,2.687436,2.976854,2.566269,2.628261,2.665125,2.436678,2.569829,2.342547,2.516526,2.695199,2.972943,2.895867,2.791755,2.514884,2.26611,2.514897,2.830842,2.940746,3.228926,2.329331,3.044511,2.387655,2.26827,2.517417,2.995358,2.909079,2.812118,2.553791,2.321258,3.681122,2.912571
2.863886,2.879901,2.603151,3.202079,2.695739,2.535278,2.479932,2.920172,2.19164,3.23051,2.79459,2.630903,2.833947,3.546599,2.609595,3.297969,2.914596,3.076196,2.593562,2.935976,3.471201,2.755094,2.772927,2.790279,2.341751,3.036636,3.063807,3.184353,3.396258,3.272697,3.636612,2.908589,3.284784,2.593386,2.771316,3.073221
2.912454,2.203587,2.088297,2.514245,2.781878,2.993445,2.643179,2.48211,2.582996,2.961387,2.496776,3.273341,2.3256,2.985206,2.396106,2.984549,2.472642,2.381517,2.657183,2.711849,3.238326,2.61653,3.380634,2.432777,2.990093,3.034031,2.474496,2.65766,3.485534,2.167016,2.783795,2.286356,2.356403,1.9274,2.486511,2.325033
2.877075,2.689803,2.186631,1.975788,2.951204,2.416406,2.823098,2.753073,3.053322,1.941836,3.170583,3.021962,2.223167,2.509056,3.21881,2.558309,2.602296,3.095582,3.089394,2.50452,2.022372,1.99634,2.943815,2.947392,2.496488,2.39175,2.451195,3.099839,2.46209,2.337989,2.705562,3.196598,2.55839,2.838195,2.42375,2.550416
3.21246,2.782863,2.843154,2.565482,2.739123,2.785905,2.817513,2.189084,2.107184,3.053309,3.151328,1.929596,2.299973,2.151927,2.57859,2.755067,2.887794,2.350553,2.38365,3.417854,2.575472,2.472066,3.022817,2.963021,2.937402,2.252993,2.581313,2.37357,2.404368,2.52833,2.50925,2.348784,2.607314,2.398104,2.461244,2.859539
2.852222,2.494499,2.577834,2.887902,2.107872,2.673986,2.254361,2.357366,2.867081,2.667254,2.502936,2.692008,2.429231,2.84778,2.305512,2.498171,2.550231,2.86083,2.785856,2.730501,2.941313,2.965811,2.483379,2.631969,2.440062,2.990363,2.272392,2.747952,3.06851,3.327053,2.465469,2.211611,2.787746,2.586794,2.585678,3.141095
2.977641,2.871626,2.021414,2.362271,2.498495,2.26026,2.426828,2.441511,2.384649,2.373831,2.216426,2.607215,2.888235,3.363282,2.329524,2.211323,2.470676,2.886089,2.185943,3.073874,2.516238,2.727338,2.509155,2.449742,2.24159,2.078226,2.651787,2.688921,2.819673,2.828556,2.658317,2.324624,2.883047,2.0615,2.660112,3.541145
2.338943,2.662848,2.660805,2.656157,2.549714,2.534063,2.377719,2.672276,2.098098,2.697615,2.636028,2.809422,2.630867,2.578433,2.82708,2.92662,2.294316,2.828007,2.417508,2.884271,2.241995,2.458895,2.414363,2.495124,2.917341,2.489598,2.868053,2.268617,2.295788,2.25,2.733053,2.220111,2.805003,2.101136,2.616296,2.520828
2.985462,3.066674,2.218806,2.43473,2.3099,2.27088,2.151077,2.67296,2.130228,2.779182,2.055321,2.407595,2.065433,2.442101,2.274278,2.842826,2.573033,2.529194,2.173991,2.503337,2.108696,2.620193,2.726006,2.404881,2.666705,3.042374,2.546505,2.387561,3.018699,2.805804,2.942132,2.597891,2.498261,2.601365,2.963498,2.614199
2.229188,2.285861,3.277481,3.086195,2.738997,2.699757,2.80089,2.101068,2.590601,2.66139,2.458863,2.58525,3.403179,2.392205,2.584107,2.381801,2.917872,2.679422,2.621232,2.489657,2.734043,2.880203,2.64888,3.095006,2.490224,3.555558,2.795774,2.677595,2.224512,2.438217,3.311694,2.361911,3.102548,2.957387,2.618492,2.755845
2.766744,2.820798,2.947199,2.154411,3.006297,2.17724,2.423741,2.70482,2.420712,2.165324,2.235461,3.066422,2.53409,2.333966,2.384834,2.428124,2.593463,2.873201,2.549552,2.863746,2.295072,2.602314,3.027857,2.413863,2.211435,2.43023,2.499368,2.748798,2.975418,3.035678,2.569226,2.135745,2.065005,2.068412,2.627937,2.247107
2.296143,2.797088,2.670845,2.744249,2.419016,2.925468,2.521211,2.636244,2.399504,2.578172,2.40584,2.418413,2.685555,2.805993,2.941524,2.750972,2.623928,2.651121,2.757726,2.685474,2.664932,3.431142,2.205324,3.500001,2.306844,2.531205,2.541542,2.346597,2.42438,2.570823,3.042981,2.939139,2.368022,2.204343,2.539535,2.84094
