0.616166,0.68819,0.592833,0.65446,0.576674,0.531028,0.646538,0.677532
0.789551,0.677315,0.619977,0.626975,0.615594,0.489065,0.659059,0.695863
0.777638,0.591429,0.603919,0.768714,0.763436,0.739776,0.664602,0.633668
0.737853,0.675801,0.609729,0.648719,0.676234,0.812327,0.833424,0.869366
0.602351,0.576811,0.622425,0.640622,0.771161,0.597518,0.636492,0.587797
0.617797,0.600676,0.862678,0.739151,0.612469,0.612502,0.609344,0.590448
0.61514,0.708301,0.773899,0.648774,0.622584,0.724731,0.676116,0.57589
0.690595,0.699236,0.889062,0.750596,0.594066,0.491716,0.628948,0.705708
0.684432,0.673065,0.683369,0.624546,0.616328,0.667914,0.736308,0.661947
0.71738,0.589158,0.681309,0.833862,0.600773,0.707912,0.732299,0.656342
0.724615,0.809199,0.616951,0.688139,0.635997,0.690263,0.676964,0.601108
0.555247,0.614271,0.708589,0.618198,0.565171,0.69353,0.848934,0.781923
0.522791,0.662286,0.642494,0.644862,0.692585,0.736094,0.550019,0.649177
0.690159,0.726464,0.69986,0.619248,0.707045,0.81387,0.705913,0.70426
0.781274,0.670689,0.589984,0.746871,0.763832,0.773118,0.654657,0.806213
0.715608,0.757685,0.636089,0.693267,0.654461,0.579426,0.75652,0.738401
0.771999,0.776284,0.72588,0.613326,0.638749,0.738057,0.662078,0.64196
0.645782,0.553157,0.58948,0.691028,0.634083,0.686348,0.6575,0.652445
0.87091,0.742422,0.811445,0.558399,0.682913,0.783351,0.621957,0.637624
0.645211,0.79945,0.708334,0.563205,0.727857,0.720043,0.647088,0.769661
0.646489,0.69084,0.645485,0.651153,0.624025,0.698307,0.780366,0.611943
0.604508,0.689495,0.660977,0.584361,0.667616,0.632519,0.61009,0.602384
0.592831,0.666554,0.68725,0.587066,0.72711,0.661185,0.782089,0.793938
0.861116,0.748346,0.687929,0.567466,0.654728,0.684019,0.625106,0.595551
0.57693,0.68995,0.650716,0.585718,0.687133,0.577118,0.648147,0.655381
0.618717,0.599718,0.816418,0.701718,0.585916,0.673498,0.554138,0.634461
0.493124,0.661121,0.716659,0.593296,0.640313,0.794743,0.711055,0.72277
0.547785,0.713256,0.582962,0.674209,0.591805,0.525616,0.576968,0.616631
0.589026,0.704791,0.726355,0.776718,0.877623,0.658271,0.660013,0.693785
0.790058,0.69362,0.528401,0.577176,0.683092,0.614486,0.593562,0.580897
0.479927,0.764288,0.750294,0.661812,0.711896,0.561458,0.634187,0.520509
0.585448,0.613132,0.636855,0.611313,0.671957,0.723058,0.668197,0.595499
0.617401,0.666353,0.692508,0.691164,0.65066,0.561654,0.588742,0.682268
0.647506,0.57575,0.684113,0.808413,0.746609,0.63398,0.686057,0.617966
0.62997,0.804157,0.522277,0.6759,0.562658,0.907848,0.540623,0.576322
0.787461,0.743874,0.647236,0.829266,0.652425,0.702115,0.544398,0.658227
0.637427,0.697577,0.600878,0.665161,0.601275,0.646073,0.734547,0.723031
0.69051,0.698352,0.610376,0.65521,0.656174,0.641872,0.60975,0.740909
0.730646,0.714578,0.706995,0.671141,0.773297,0.631427,0.702253,0.686561
0.697458,0.684198,0.757538,0.525719,0.621894,0.717,0.587357,0.627067
0.689057,0.694031,0.604954,0.759896,0.748331,0.635747,0.791857,0.566414
0.639099,0.772425,0.702757,0.501987,0.6024,0.621633,0.77144,0.828116
0.543762,0.722809,0.862898,0.776022,0.589202,0.758777,0.680118,0.652219
0.613765,0.793139,0.835818,0.538355,0.673846,0.723508,0.783182,0.623702
0.754183,0.618733,0.767777,0.637531,0.835169,0.672361,0.568396,0.611072
0.689414,0.821558,0.668898,0.610565,0.796345,0.714591,0.704976,0.585236
0.666261,0.568943,0.650718,0.844526,0.662877,0.638826,0.570614,0.724106
0.552205,0.762524,0.700691,0.547892,0.607502,0.730997,0.692822,0.671819
0.76055,0.56779,0.664229,0.704264,0.583999,0.761274,0.7458,0.718911
0.639101,0.756497,0.635117,0.690993,0.699508,0.624074,0.627555,0.839754
0.686756,0.581456,0.656666,0.603403,0.561305,0.796782,0.596358,0.547009
0.650692,0.66272,0.689556,0.637791,0.664853,0.530196,0.496978,0.603807
0.682487,0.731032,0.73205,0.838222,0.724116,0.778716,0.689169,0.618103
0.698308,0.803078,0.676027,0.601181,0.571209,0.613457,0.538287,0.708481
0.662897,0.522876,0.668853,0.738324,0.718522,0.624103,0.633338,0.797492
0.6994,0.701642,0.643802,0.470165,0.676569,0.681985,0.765083,0.501409
0.671973,0.639333,0.764199,0.636393,0.499878,0.670602,0.689101,0.575751
0.733635,0.652845,0.737965,0.799588,0.812066,0.658275,0.711635,0.714852
0.545734,0.698492,0.478065,0.542653,0.63034,0.667221,0.69308,0.569177
0.714493,0.565792,0.55859,0.711258,0.697647,0.617046,0.755034,0.62938
0.601778,0.758916,0.713635,0.62143,0.684362,0.611523,0.884611,0.685788
0.658796,0.639318,0.65168,0.721206,0.620145,0.723918,0.591783,0.558735
0.614034,0.643489,0.667043,0.576878,0.701057,0.674241,0.724121,0.671762
0.764098,0.641775,0.595277,0.690416,0.707562,0.596145,0.612965,0.573843
0.55365,0.727939,0.75138,0.68072,0.673626,0.534762,0.581883,0.593371
0.646103,0.657105,0.789966,0.606371,0.570781,0.57873,0.504953,0.626435
0.71458,0.679532,0.641669,0.603564,0.525241,0.661905,0.590677,0.607524
0.618378,0.640387,0.615398,0.52423,0.644691,0.577446,0.745651,0.573976
0.644583,0.586005,0.736921,0.520308,0.670348,0.657314,0.617369,0.756581
0.620902,0.495667,0.568911,0.584783,0.602071,0.69704,0.577738,0.638772
0.665525,0.747236,0.894087,0.677687,0.649583,0.726498,0.746153,0.749512
0.481151,0.609391,0.761415,0.562078,0.46376,0.673019,0.680668,0.668213
0.652987,0.678287,0.726244,0.607592,0.797042,0.755889,0.787217,0.821267
0.601629,0.617502,0.989492,0.815014,0.650949,0.684008,0.654118,0.696485
0.613177,0.746861,0.681903,0.68956,0.765069,0.783189,0.61427,0.753175
0.732762,0.504576,0.881265,0.685448,0.678141,0.674045,0.671238,0.820299
0.679257,0.778942,0.694261,0.849121,0.597509,0.823428,0.820153,0.867484
0.626645,0.619701,0.811019,0.850776,0.593754,0.686329,0.692069,0.716718
0.684792,0.564631,0.791625,0.537598,0.643992,0.719795,0.773278,0.600389
0.662504,0.681922,0.7742,0.747296,0.575091,0.694802,0.707265,0.618554
0.588637,0.604202,0.783082,0.854358,0.636326,0.605457,0.751761,0.753067
0.537783,0.627759,0.815633,0.592104,0.585359,0.500794,0.535843,0.488664
0.789368,0.606315,0.671036,0.77273,0.643062,0.756513,0.59378,0.739637
0.764317,0.729836,0.628394,0.631262,0.760806,0.585669,0.573742,0.684152
0.817257,0.659889,0.547856,0.719769,0.724068,0.655057,0.636668,0.777611
0.621297,0.503544,0.527149,0.68321,0.634055,0.587846,0.930176,0.631376
0.655976,0.711438,0.784031,0.762338,0.690586,0.596988,0.641149,0.661308
0.652726,0.66814,0.605675,0.620764,0.635915,0.681085,0.582425,0.709876
0.695185,0.666196,0.706181,0.629291,0.771541,0.897947,0.600176,0.618504
0.6675,0.709595,0.72003,0.644525,0.690661,0.663616,0.635914,0.73232
0.784501,0.67575,0.628587,0.804773,0.619938,0.600041,0.743914,0.610246
0.520973,0.563842,0.597869,0.573211,0.570904,0.535778,0.652553,0.701186
0.664032,0.835895,0.607026,0.720686,0.635826,0.79916,0.693043,0.784654
0.653942,0.604656,0.637715,0.640853,0.68489,0.698246,0.626399,0.782668
0.611148,0.780632,0.548485,0.56005,0.587867,0.761061,0.783749,0.608685
0.716439,0.691325,0.723313,0.660561,0.725751,0.67071,0.607487,0.631646
0.630928,0.69563,0.91882,0.632741,0.646831,0.680835,0.710751,0.658697
0.707288,0.586943,0.752654,0.761762,0.588018,0.655459,0.571577,0.532521
0.772094,0.606988,0.778799,0.688872,0.694902,0.699707,0.616163,0.717264
0.733968,0.681389,0.667157,0.705062,0.675316,0.771143,0.592793,0.675722
0.674623,0.696836,0.679083,0.776106,0.793178,0.641827,0.487186,0.581212
0.714382,0.72101,0.640815,0.713031,0.654904,0.727792,0.780939,0.584573
0.763577,0.694807,0.829175,0.688943,0.673574,0.684582,0.634233,0.682909
0.601013,0.605262,0.757367,0.592005,0.797817,0.71957,0.670579,0.620981
0.684573,0.805251,0.618368,0.835911,0.682691,0.924233,0.828775,0.657237
0.618652,0.716886,0.597696,0.65672,0.727453,0.761402,0.756651,0.831418
0.762168,0.727595,0.734646,0.618548,0.557268,0.727809,0.607663,0.834317
0.714929,0.651153,0.64798,0.62979,0.805673,0.87233,0.826606,0.814408
0.748261,0.619821,0.573303,0.659846,0.651624,0.550744,0.604573,0.683015
0.629496,0.776189,0.76805,0.540999,0.669227,0.730389,0.675452,0.678045
0.883301,0.726842,0.806498,0.698043,0.500616,0.721598,0.597666,0.69404
0.765208,0.62283,0.570788,0.718401,0.688066,0.535124,0.865745,0.798
0.602299,0.842006,0.565181,0.727868,0.511037,0.696935,0.689675,0.68808
0.707313,0.657351,0.730781,0.577607,0.514357,0.620358,0.838564,0.637396
0.679776,0.715238,0.700387,0.691826,0.724857,0.760318,0.622432,0.721118
0.632304,0.608906,0.762753,0.717859,0.713508,0.561387,0.802882,0.621815
0.606139,0.644574,0.652329,0.584868,0.6713,0.808191,0.714141,0.685568
0.697817,0.724791,0.652416,0.533199,0.572588,0.582913,0.73868,0.673232
0.641141,0.79004,0.658827,0.490079,0.612329,0.73445,0.763783,0.7548
0.653018,0.642777,0.739859,0.662889,0.658135,0.649191,0.661228,0.69243
0.666993,0.712249,0.743785,0.613744,0.606961,0.808904,0.663752,0.710438
0.861972,0.560892,0.626083,0.694692,0.80476,0.722921,0.660771,0.737529
0.615124,0.647407,0.858342,0.731478,0.602286,0.663137,0.588327,0.623094
0.692694,0.561742,0.56627,0.708843,0.68263,0.600774,0.696894,0.640296
0.68632,0.714387,0.766995,0.887403,0.626088,0.666844,0.607202,0.748763
0.535618,0.641055,0.845151,0.661761,0.636216,0.630356,0.786569,0.593358
0.606682,0.667731,0.648209,0.624355,0.637875,0.658801,0.655723,0.727743
0.689123,0.722072,0.673917,0.694859,0.688592,0.634505,0.785481,0.627523
0.655659,0.872877,0.63402,0.68658,0.66439,0.637263,0.700379,0.698798
0.637049,0.55546,0.822043,0.671763,0.668115,0.640041,0.622049,0.71701
0.660674,0.694631,0.704829,0.598133,0.769735,0.712519,0.661249,0.650755
0.60405,0.658333,0.570206,0.718395,0.578646,0.64434,0.745796,0.71666
0.863706,0.659289,0.756577,0.676638,0.706732,0.666169,0.747597,0.687164
0.643352,0.63813,0.722401,0.728598,0.704684,0.685375,0.670398,0.534731
0.647249,0.749276,0.695385,0.695345,0.71405,0.687639,0.881142,0.620582
0.65595,0.614269,0.59316,0.626694,0.688303,0.860947,0.647763,0.731639
0.631406,0.736293,0.7344,0.710989,0.646431,0.734673,0.696222,0.720898
0.618306,0.838679,0.673569,0.654759,0.66611,0.625717,0.627674,0.726779
0.842487,0.905093,0.744054,0.702285,0.753967,0.672536,0.767205,0.74618
0.671319,0.71926,0.672509,0.637878,0.673525,0.643188,0.567834,0.743186
0.623948,0.72602,0.71337,0.783693,0.604248,0.691832,0.683037,0.726744
0.748647,0.825953,0.743361,0.51751,0.746531,0.880538,0.676811,0.673956
0.748999,0.628134,0.84818,0.63326,0.689481,0.699833,0.686025,0.493354
0.592301,0.555377,0.756056,0.747441,0.741662,0.695531,0.786818,0.714569
0.597121,0.688197,0.792762,0.745171,0.720551,0.789447,0.784233,0.734427
0.856758,0.603147,0.679545,0.722253,0.686559,0.633988,0.852111,0.665603
0.787526,0.620772,0.634421,0.767915,0.861017,0.590687,0.797887,0.758909
0.552503,0.67923,0.623565,0.690581,0.616498,0.635011,0.537843,0.700242
0.653668,0.758828,0.65975,0.744506,0.799921,0.766511,0.696204,0.67515
0.650738,0.677099,0.63051,0.562557,0.655701,0.811366,0.781961,0.658766
0.678651,0.697442,0.722741,0.698738,0.696648,0.539595,0.55784,0.578604
0.730988,0.821302,0.682156,0.736963,0.792803,0.757013,0.6703,0.594873
0.640683,0.580451,0.589087,0.809006,0.620251,0.646835,0.62823,0.733951
0.854487,0.705518,0.704192,0.647202,0.859116,0.725797,0.771552,0.713989
0.632267,0.599108,0.778112,0.650491,0.668683,0.548971,0.803143,0.683017
0.604274,0.696408,0.688008,0.678138,0.75246,0.674588,0.722447,0.784195
0.612028,0.707984,0.71794,0.648096,0.798688,0.700644,0.822948,0.629231
0.562673,0.532914,0.552479,0.584775,0.565691,0.527573,0.700452,0.635668
0.651979,0.70693,0.613367,0.726546,0.714102,0.649257,0.598652,0.75117
0.592383,0.70719,0.550204,0.647904,0.770135,0.555261,0.551602,0.678003
0.734634,0.726845,0.534207,0.597548,0.547793,0.557157,0.643601,0.578797
0.669443,0.692033,0.626525,0.671334,0.565718,0.753732,0.651128,0.552173
0.665255,0.551511,0.666694,0.768159,0.756025,0.748735,0.69507,0.855852
0.638622,0.511869,0.473162,0.638031,0.57239,0.678112,0.714115,0.656629
0.657389,0.703487,0.589841,0.640474,0.688047,0.767187,0.697944,0.805471
0.728359,0.501505,0.751212,0.615786,0.71198,0.660684,0.654338,0.629573
0.896546,0.763579,0.753955,0.581842,0.643019,0.792263,0.707399,0.819838
0.550045,0.718149,0.656802,0.609917,0.553628,0.682229,0.84012,0.678966
0.650495,0.763686,0.631005,0.682284,0.710093,0.650262,0.882953,0.727793
0.754583,0.662867,0.67825,0.692315,0.713566,0.69253,0.642211,0.649141
0.706973,0.409799,0.657332,0.66557,0.711681,0.624591,0.665967,0.668478
0.820946,0.636468,0.620917,0.784756,0.637305,0.736221,0.625437,0.794907
0.649073,0.709071,0.68001,0.775931,0.825633,0.720338,0.550716,0.64699
0.753983,0.665096,0.598132,0.764666,0.664958,0.595332,0.775619,0.858547
0.697185,0.594642,0.740033,0.872495,0.7791,0.863777,0.709787,0.836489
0.725119,0.699382,0.645544,0.631034,0.616089,0.712243,0.699894,0.654593
0.603798,0.718079,0.70085,0.575715,0.683407,0.823208,0.600195,0.671473
0.67775,0.549899,0.60179,0.61756,0.601615,0.710965,0.621695,0.600465
0.683701,0.633207,0.739556,0.67714,0.64538,0.711116,0.756659,0.624614
0.758257,0.721505,0.633267,0.547333,0.766232,0.649001,0.594655,0.687212
0.703593,0.804698,0.810939,0.628054,0.797627,0.727594,0.608094,0.597751
0.668171,0.838889,0.690387,0.726356,0.838431,0.690912,0.571749,0.712546
0.573776,0.634613,0.666952,0.801555,0.624764,0.565506,0.6177,0.688114
0.734097,0.782105,0.57394,0.620237,0.603252,0.740007,0.614561,0.636895
0.674492,0.737836,0.566232,0.766908,0.614807,0.725317,0.674622,0.736737
0.756511,0.667689,0.602756,0.726261,0.695503,0.460089,0.640171,0.708953
0.675614,0.59271,0.718632,0.57627,0.586558,0.74828,0.7008,0.863487
0.689497,0.556738,0.547039,0.758426,0.655725,0.612548,0.701273,0.603703
0.704828,0.629539,0.837639,0.707259,0.574724,0.67223,0.836722,0.681398
0.594297,0.653676,0.568846,0.744302,0.737862,0.597421,0.503062,0.608351
0.587831,0.564739,0.825694,0.579085,0.676715,0.642762,0.708576,0.777509
0.620169,0.614763,0.739164,0.602146,0.682374,0.732895,0.619628,0.583936
0.5516,0.664531,0.58214,0.594523,0.644734,0.587026,0.644722,0.804823
0.619512,0.670824,0.711651,0.694152,0.696599,0.584471,0.60741,0.636005
0.648906,0.707723,0.565962,0.611359,0.791134,0.65655,0.706535,0.711917
0.516633,0.721154,0.679195,0.66962,0.450249,0.570144,0.799619,0.819971
0.868358,0.73477,0.734954,0.770498,0.684746,0.767682,0.638976,0.738105
0.683393,0.630618,0.605153,0.764859,0.578079,0.698462,0.742551,0.616807
0.594996,0.581976,0.665658,0.773062,0.68382,0.488095,0.60589,0.645739
0.707272,0.72044,0.616904,0.657333,0.834122,0.630447,0.596352,0.549124
0.785315,0.795906,0.744635,0.688839,0.619792,0.698126,0.568253,0.83175
0.695279,0.646191,0.796821,0.602937,0.528821,0.677592,0.700746,0.635723
0.629386,0.692093,0.673481,0.686192,0.598805,0.758013,0.792705,0.858304
0.602792,0.672077,0.619146,0.766815,0.724232,0.683812,0.859174,0.702983
0.742357,0.78028,0.625979,0.712914,0.678056,0.579058,0.723763,0.701251
0.564483,0.659509,0.788815,0.7146,0.782432,0.841982,0.682398,0.676185
0.930409,0.690008,0.658852,0.720428,0.73393,0.761117,0.775484,0.630046
0.500262,0.740207,0.750705,0.708509,0.653858,0.639537,0.696744,0.882991
0.69326,0.737175,0.578313,0.760242,0.818764,0.682256,0.662263,0.739866
0.573917,0.627051,0.669312,0.644353,0.571834,0.599054,0.681597,0.525044
0.658578,0.778223,0.689388,0.788446,0.645829,0.930387,0.578877,0.747107
0.528469,0.671058,0.646955,0.64295,0.673946,0.655624,0.69876,0.614499
0.636354,0.641829,0.704584,0.918019,0.64446,0.588799,0.753111,0.717875
0.756019,0.594407,0.879657,0.557942,0.64473,0.716588,0.627993,0.759022
0.583468,0.698588,0.59168,0.586395,0.695113,0.596833,0.575863,0.794259
0.714389,0.587274,0.55433,0.822258,0.594825,0.694799,0.722928,0.721377
0.556993,0.719142,0.705482,0.754607,0.706708,0.665745,0.693959,0.615536
0.680478,0.685917,0.882713,0.793584,0.712602,0.658533,0.75077,0.868412
0.680901,0.671823,0.609576,0.776986,0.777972,0.726319,0.643941,0.678786
0.599883,0.695859,0.526625,0.658852,0.614555,0.680775,0.647646,0.506964
0.75125,0.748965,0.549057,0.613891,0.91526,0.764341,0.759455,0.659913
0.633094,0.6787,0.705263,0.638852,0.666624,0.766334,0.68813,0.7279
0.617499,0.7785,0.76598,0.630938,0.637169,0.566885,0.594743,0.628188
0.681774,0.806339,0.689346,0.678773,0.731607,0.672272,0.679145,0.72646
0.618017,0.66754,0.752158,0.699108,0.72249,0.724332,0.607757,0.702375
0.568299,0.7615,0.56876,0.649491,0.85032,0.639132,0.690498,0.607275
0.520779,0.718268,0.604481,0.63198,0.684466,0.661976,0.804259,0.612583
0.681252,0.598623,0.654236,0.623952,0.648194,0.740085,0.704138,0.573687
0.751254,0.625671,0.719319,0.604193,0.718981,0.627368,0.664127,0.611738
0.577628,0.713702,0.785867,0.704306,0.611813,0.65716,0.79525,0.688944
0.586457,0.678984,0.760114,0.711768,0.65836,0.712119,0.690749,0.709293
0.733212,0.83827,0.648029,0.640146,0.682118,0.575944,0.768459,0.617005
0.997361,0.800658,0.669423,0.757994,0.803253,0.736666,0.664334,0.557008
0.666934,0.742979,0.524058,0.738129,0.756965,0.64871,0.677478,0.732223
0.595961,0.781527,0.87155,0.654962,0.632761,0.800297,0.83365,0.656025
0.677836,0.749743,0.694242,0.630972,0.75084,0.687989,0.713692,0.581703
0.80444,0.757528,0.805458,0.669888,0.617876,0.629035,0.701585,0.670539
0.574333,0.863758,0.700509,0.61934,0.427446,0.782614,0.513218,0.779054
0.646397,0.739843,0.655121,0.928593,0.716499,0.903096,0.748735,0.738032
0.735074,0.524574,0.565765,0.711842,0.729739,0.623129,0.488834,0.628216
0.734808,0.662295,0.608675,0.650447,0.670988,0.697932,0.601832,0.723537
0.679062,0.764216,0.684671,0.494198,0.887925,0.783352,0.680985,0.729674
0.642251,0.705962,0.726616,0.935546,0.668336,0.784727,0.658996,0.770714
0.730019,0.698726,0.59294,0.560873,0.581259,0.591266,0.675297,0.718779
0.709335,0.68132,0.59442,0.643733,0.689894,0.659062,0.598296,0.644401
0.560617,0.639377,0.636005,0.752114,0.460803,0.501806,0.719039,0.640243
0.550062,0.678528,0.601365,0.690057,0.667188,0.562161,0.696842,0.56682
0.743187,0.597177,0.70277,0.649978,0.739583,0.555732,0.611268,0.604467
0.6771,0.55958,0.689315,0.66147,0.723095,0.797727,0.666135,0.66804
0.738855,0.568113,0.796372,0.725157,0.984939,0.695808,0.708489,0.620823
0.790472,0.662528,0.671058,0.598529,0.643161,0.636806,0.756064,0.71299
0.641768,0.450819,0.817503,0.524287,0.780402,0.613347,0.494216,0.54191
0.667577,0.670259,0.60906,0.679509,0.778511,0.829245,0.935035,0.734623
0.70518,0.540005,0.663728,0.755574,0.631203,0.6167,0.797415,0.655896
0.602101,0.789382,0.684432,0.633904,0.819576,0.685647,0.809493,0.699929
0.554124,0.714716,0.56491,0.556484,0.623523,0.799226,0.501967,0.659013
0.631932,0.54717,0.686636,0.605267,0.731768,0.579647,0.67371,0.551293
0.519949,0.691898,0.713772,0.658051,0.57691,0.51688,0.667927,0.574063
0.712446,0.719511,0.59777,0.704196,0.711735,0.746557,0.644815,0.749271
0.583544,0.6055,0.671678,0.580326,0.908444,0.536077,0.503672,0.59812
0.683159,0.565025,1.05604,0.578229,0.653833,0.633339,0.617306,0.686387
0.631727,0.707761,0.589426,0.682265,0.709961,0.794705,0.527771,0.592974
0.673975,0.642729,0.766187,0.63885,0.637481,0.738084,0.648306,0.833995
0.674475,0.743384,0.761762,0.721845,0.586374,0.687906,0.637736,0.666393
0.836151,0.691173,0.650745,0.846844,0.663794,0.731496,0.577582,0.541197
0.672291,0.618388,0.791,0.737898,0.597016,0.73285,0.60994,0.712531
0.559918,0.665182,0.684894,0.715825,0.757945,0.644176,0.688377,0.863143
0.5966,0.770929,0.629196,0.688236,0.632325,0.558682,0.749171,0.570735
0.645326,0.792199,0.856674,0.716497,0.831372,0.718523,0.609015,0.781369
0.731948,0.659667,0.903949,0.593044,0.585843,0.70252,0.609843,0.677102
0.735513,0.770423,0.687348,0.92028,0.6882,0.708773,0.705479,0.670139
0.707554,0.62056,0.635086,0.623275,0.684631,0.691364,0.544952,0.645846
0.741778,0.715507,0.651283,0.643248,0.81019,0.782712,0.702443,0.748024
0.713151,0.678596,0.670843,0.750681,0.649665,0.548452,0.63973,0.63502
0.596295,0.74463,0.670947,0.808147,0.701687,0.733958,0.657315,0.64445
0.695595,0.586491,0.565522,0.60919,0.640851,0.577808,0.662706,0.587826
0.795742,0.677885,0.683155,0.558854,0.599484,0.633911,0.691206,0.767978
0.755035,0.849147,0.691571,0.657685,0.69195,0.7188,0.670348,0.688241
0.729068,0.749014,0.71119,0.538943,0.734987,0.651961,0.846469,0.769912
0.639016,0.717074,0.72171,0.676717,0.644862,0.795417,0.727119,0.686135
0.832345,0.690188,0.599718,0.618337,0.759074,0.840983,0.762824,0.716771
0.604061,0.612114,0.711636,0.707718,0.644997,0.868908,0.808128,0.829889
0.519764,0.745265,0.572607,0.807495,0.660335,0.737159,0.679575,0.711948
0.694689,0.624023,0.709648,0.611218,0.692574,0.627165,0.580139,0.643015
0.701712,0.778304,0.759749,0.633035,0.707823,0.732457,0.697986,0.64603
0.628653,0.629225,0.805508,0.806408,0.626408,0.696971,0.675799,0.504916
0.821059,0.768884,0.681967,0.767949,0.580093,0.565918,0.72833,0.619415
0.618685,0.65643,0.801151,0.606314,0.599166,0.721708,0.589419,0.683619
0.703591,0.892359,0.799163,0.747052,0.637482,0.716461,0.518855,0.692627
0.681342,0.651745,0.848347,0.727443,0.60879,0.527013,0.629459,0.655687
0.657822,0.548106,0.612879,0.533679,0.738933,0.665588,0.658964,0.667767
0.71238,0.69167,0.67841,0.670345,0.836924,0.6551,0.77633,0.88255
0.554474,0.62091,0.637514,0.699413,0.676474,0.627159,0.624903,0.709435
0.750888,0.584646,0.754068,0.638195,0.569464,0.66614,0.634605,0.651639
0.875788,0.609113,0.735929,0.780996,0.783712,0.555405,0.748082,0.716992
0.69256,0.694312,0.606728,0.593974,0.666182,0.788246,0.61317,0.804444
0.702478,0.542474,0.710354,0.695603,0.587541,0.861564,0.634681,0.772142
0.711389,0.776373,0.692349,0.545006,0.731211,0.685522,0.764146,0.758979
0.858504,0.74831,0.788265,0.783405,0.56944,0.777557,0.671013,0.649944
0.648457,0.685989,0.689888,0.543996,0.574707,0.752616,0.734866,0.771747
0.646695,0.672852,0.707691,0.603451,0.761726,0.729338,0.908876,0.704001
0.817101,0.649002,0.695609,0.684099,0.679734,0.676404,0.732734,0.613636
0.762339,0.803536,0.679419,0.817689,0.688085,0.771271,0.893023,0.717256
0.6995,0.720179,0.680421,0.750111,0.702393,0.580285,0.555496,0.49618
0.577845,0.660092,0.654886,0.649721,0.698329,0.646902,0.767261,0.698663
0.59315,0.604277,0.589845,0.720199,0.58312,0.706874,0.617414,0.606441
0.676047,0.654539,0.797428,0.658944,0.679409,0.800841,0.680483,0.637633
0.776638,0.716021,0.636137,0.558588,0.916769,0.707738,0.685869,0.748757
0.769222,0.824465,0.770006,0.588957,0.627711,0.682304,0.730685,0.718506
0.694839,0.560098,0.743951,0.701697,0.485477,0.625686,0.507105,0.581632
0.743306,0.525612,0.634626,0.678561,0.842892,0.694934,0.758088,0.717752
0.538866,0.741567,0.603522,0.61948,0.704356,0.590675,0.603502,0.503556
0.740223,0.562289,0.676465,0.620243,0.71173,0.753089,0.706137,0.702873
